3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,135,140,"USM0007026119300901991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,225,90,"USM0007026119300901991700"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,225,110,"USM0007026119300901991700"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,248,140,"USM0007026119300901991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,135,50,"USM0007026119300901992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,248,80,"USM0007026119300901992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,225,80,"USM0007026119300901992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,225,80,"USM0007026119300901992300"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,248,40,"USM0007026119300901992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,135,10,"USM0007026119300902992300"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,135,10,"USM0007026119300902992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,90,10,"USM0007026119300902992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,68,10,"USM0007026119300902992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,68,10,"USM0007026119300902992300"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,180,30,"USM0007026119300902992300"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,225,70,"USM0007026119300902992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,315,10,"USM0007026119300903991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,45,70,"USM0007026119300903991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,90,30,"USM0007026119300903991700"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,135,30,"USM0007026119300903991700"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,203,40,"USM0007026119300903991700"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,270,10,"USM0007026119300903992300"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,315,10,"USM0007026119300903992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,90,10,"USM0007026119300903992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,203,20,"USM0007026119300903992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,225,70,"USM0007026119300903992300"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,248,130,"USM0007026119300903992300"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,248,100,"USM0007026119300903992300"
3,0,-9999,-9999,"",2500,"",-9999,"",-9999,-9999,248,110,"USM0007026119300903992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,45,10,"USM0007026119300904991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,45,10,"USM0007026119300904991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,90,10,"USM0007026119300904991700"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,158,20,"USM0007026119300904991700"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,225,50,"USM0007026119300904991700"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,225,80,"USM0007026119300904991700"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,225,50,"USM0007026119300904991700"
3,0,-9999,-9999,"",2500,"",-9999,"",-9999,-9999,225,80,"USM0007026119300904991700"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,270,40,"USM0007026119300904992300"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,270,60,"USM0007026119300904992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,248,70,"USM0007026119300904992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,270,50,"USM0007026119300904992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,248,10,"USM0007026119300905991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,248,40,"USM0007026119300905991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,270,70,"USM0007026119300905991700"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,45,10,"USM0007026119300905992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,90,40,"USM0007026119300905992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,113,30,"USM0007026119300905992300"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,68,120,"USM0007026119300906991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,90,60,"USM0007026119300906991700"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,113,50,"USM0007026119300906991700"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,135,40,"USM0007026119300906991700"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,158,20,"USM0007026119300906991700"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,203,60,"USM0007026119300906991700"
